Team,Defense Rank,Stat,Position,Opposing Player,Opposing Player Team,PRJ Line,Odds,L15 Hit Rate
Phoenix Suns,27,AST,G,Malik Beasley,Milwaukee Bucks,1.5,145,46%
Phoenix Suns,27,AST,G,Malik Beasley,Milwaukee Bucks,1.5,148,46%
Phoenix Suns,27,AST,G,Patrick Beverley,Milwaukee Bucks,1.5,-150,73%
Phoenix Suns,27,AST,G,Patrick Beverley,Milwaukee Bucks,2.5,124,40%
Phoenix Suns,27,AST,G,Patrick Beverley,Milwaukee Bucks,2.5,125,40%
Phoenix Suns,27,AST,G,Pat Connaughton,Milwaukee Bucks,2.5,140,33%
Phoenix Suns,27,AST,G,Pat Connaughton,Milwaukee Bucks,2.5,146,33%
Phoenix Suns,27,AST,G,Damian Lillard,Milwaukee Bucks,6.5,-148,60%
Phoenix Suns,27,AST,G,Damian Lillard,Milwaukee Bucks,15.5,-140,0%
Phoenix Suns,27,AST,G,Damian Lillard,Milwaukee Bucks,6.5,-135,60%
Phoenix Suns,27,AST,G,Damian Lillard,Milwaukee Bucks,7.5,-132,40%
Phoenix Suns,27,AST,G,Damian Lillard,Milwaukee Bucks,7.5,-130,40%
Phoenix Suns,27,AST,G,Damian Lillard,Milwaukee Bucks,9.5,-128,20%
Phoenix Suns,27,AST,G,Damian Lillard,Milwaukee Bucks,11.5,-125,6%
Phoenix Suns,27,AST,G,Damian Lillard,Milwaukee Bucks,8.5,-122,33%
Phoenix Suns,27,AST,G,Damian Lillard,Milwaukee Bucks,11.5,-122,6%
Phoenix Suns,27,AST,G,Damian Lillard,Milwaukee Bucks,9.5,-115,20%
Phoenix Suns,27,AST,G,Damian Lillard,Milwaukee Bucks,13.5,-114,0%
Phoenix Suns,27,AST,G,Damian Lillard,Milwaukee Bucks,16.5,-112,0%
Phoenix Suns,27,AST,G,Damian Lillard,Milwaukee Bucks,8.5,-110,33%
Phoenix Suns,27,AST,G,Damian Lillard,Milwaukee Bucks,16.5,-110,0%
Phoenix Suns,27,AST,G,Damian Lillard,Milwaukee Bucks,10.5,100,13%
Phoenix Suns,27,AST,G,Damian Lillard,Milwaukee Bucks,13.5,100,0%
Phoenix Suns,27,AST,G,Damian Lillard,Milwaukee Bucks,10.5,102,13%
Phoenix Suns,27,AST,G,Damian Lillard,Milwaukee Bucks,14.5,120,0%
Toronto Raptors,28,AST,G,Jalen Suggs,Orlando Magic,2.5,-145,53%
Toronto Raptors,28,AST,G,Jalen Suggs,Orlando Magic,2.5,-142,53%
Dallas Mavericks,26,PTS,F,Aaron Gordon,Denver Nuggets,13.5,-118,73%
Dallas Mavericks,26,PTS,F,Aaron Gordon,Denver Nuggets,13.5,-115,73%
Atlanta Hawks,30,PTS,F,Paul George,LA Clippers,22.5,-125,26%
Atlanta Hawks,30,PTS,F,Paul George,LA Clippers,22.5,-122,26%
Atlanta Hawks,30,PTS,F,Paul George,LA Clippers,23.5,-115,26%
Atlanta Hawks,30,PTS,F,Paul George,LA Clippers,23.5,-102,26%
Atlanta Hawks,30,PTS,F,Kawhi Leonard,LA Clippers,24.5,-120,33%
Atlanta Hawks,30,PTS,F,Kawhi Leonard,LA Clippers,25.5,-110,33%
Atlanta Hawks,30,PTS,F,Kawhi Leonard,LA Clippers,26.5,-105,26%
Atlanta Hawks,30,PTS,F,Kawhi Leonard,LA Clippers,25.5,-102,33%
Atlanta Hawks,30,PTS,F,Kawhi Leonard,LA Clippers,26.5,-102,26%
Toronto Raptors,28,PTS,F,Paolo Banchero,Orlando Magic,22.5,-120,40%
Toronto Raptors,28,PTS,F,Paolo Banchero,Orlando Magic,22.5,-105,40%
Toronto Raptors,28,PTS,F,Franz Wagner,Orlando Magic,18.5,-120,40%
Toronto Raptors,28,PTS,F,Franz Wagner,Orlando Magic,19.5,-120,26%
Toronto Raptors,28,PTS,F,Franz Wagner,Orlando Magic,19.5,-110,26%
Toronto Raptors,30,REB,F,Paolo Banchero,Orlando Magic,7.5,-135,26%
Toronto Raptors,30,REB,F,Paolo Banchero,Orlando Magic,7.5,-120,26%
Toronto Raptors,30,REB,F,Franz Wagner,Orlando Magic,5.5,-150,26%
Toronto Raptors,30,REB,F,Franz Wagner,Orlando Magic,5.5,-132,26%
Dallas Mavericks,30,AST,F,Aaron Gordon,Denver Nuggets,3.5,134,46%
Dallas Mavericks,30,AST,F,Aaron Gordon,Denver Nuggets,3.5,135,46%
Toronto Raptors,29,AST,F,Paolo Banchero,Orlando Magic,5.5,-150,40%
Toronto Raptors,29,AST,F,Paolo Banchero,Orlando Magic,5.5,-140,40%
Toronto Raptors,29,AST,F,Paolo Banchero,Orlando Magic,6.5,112,33%
Toronto Raptors,29,AST,F,Paolo Banchero,Orlando Magic,6.5,114,33%
Toronto Raptors,29,AST,F,Franz Wagner,Orlando Magic,3.5,-135,53%
Toronto Raptors,29,AST,F,Franz Wagner,Orlando Magic,3.5,-134,53%
