Team,Defense Rank,Stat,Position,Opposing Player,Opposing Player Team,PRJ Line,Odds,L15 Hit Rate
Indiana Pacers,3,AST,G,Ayo Dosunmu,Chicago Bulls,4.5,-138,54%
Indiana Pacers,3,AST,G,Ayo Dosunmu,Chicago Bulls,4.5,-125,54%
Indiana Pacers,3,AST,G,Coby White,Chicago Bulls,4.5,118,67%
Indiana Pacers,3,AST,G,Coby White,Chicago Bulls,4.5,120,67%
Houston Rockets,1,AST,G,Josh Giddey,Oklahoma City Thunder,4.5,-136,47%
Houston Rockets,1,AST,G,Shai Gilgeous-Alexander,Oklahoma City Thunder,6.5,-150,34%
Houston Rockets,1,AST,G,Shai Gilgeous-Alexander,Oklahoma City Thunder,5.5,110,47%
Philadelphia 76ers,4,AST,G,James Harden,LA Clippers,8.5,-122,67%
Philadelphia 76ers,4,AST,G,James Harden,LA Clippers,8.5,100,67%
Philadelphia 76ers,4,AST,G,Russell Westbrook,LA Clippers,3.5,-136,87%
Philadelphia 76ers,4,AST,G,Russell Westbrook,LA Clippers,3.5,-125,87%
Denver Nuggets,1,PTS,F,Kevin Durant,Phoenix Suns,25.5,-120,40%
Denver Nuggets,1,PTS,F,Kevin Durant,Phoenix Suns,25.5,-120,40%
Cleveland Cavaliers,2,REB,F,Miles Bridges,Charlotte Hornets,7.5,-110,54%
Cleveland Cavaliers,2,REB,F,Miles Bridges,Charlotte Hornets,7.5,-108,54%
Cleveland Cavaliers,2,REB,F,Brandon Miller,Charlotte Hornets,4.5,-115,60%
Cleveland Cavaliers,2,REB,F,Brandon Miller,Charlotte Hornets,4.5,-110,60%
Oklahoma City Thunder,4,REB,F,Jabari Smith Jr.,Houston Rockets,8.5,-111,54%
Oklahoma City Thunder,4,REB,F,Jabari Smith Jr.,Houston Rockets,8.5,-105,54%
Orlando Magic,3,AST,F,Draymond Green,Golden State Warriors,6.5,-150,40%
Orlando Magic,3,AST,F,Draymond Green,Golden State Warriors,5.5,110,60%
Orlando Magic,3,AST,F,Draymond Green,Golden State Warriors,5.5,118,60%
Orlando Magic,3,AST,F,Jonathan Kuminga,Golden State Warriors,2.5,-150,34%
Philadelphia 76ers,4,AST,F,Paul George,LA Clippers,2.5,130,67%
Philadelphia 76ers,4,AST,F,Paul George,LA Clippers,2.5,134,67%
Philadelphia 76ers,4,AST,F,Kawhi Leonard,LA Clippers,2.5,135,67%
Philadelphia 76ers,4,AST,F,Kawhi Leonard,LA Clippers,2.5,140,67%
