Team,Defense Rank,Stat,Position,Opposing Player,Opposing Player Team,PRJ Line,Odds,L15 Hit Rate
Indiana Pacers,26,REB,F,Paolo Banchero,Orlando Magic,7.5,-110,26%
Indiana Pacers,26,REB,F,Paolo Banchero,Orlando Magic,7.5,108,26%
Indiana Pacers,26,REB,F,Franz Wagner,Orlando Magic,5.5,122,33%
Indiana Pacers,26,REB,F,Franz Wagner,Orlando Magic,5.5,124,33%
Washington Wizards,28,AST,F,Jimmy Butler,Miami Heat,6.5,-115,40%
Washington Wizards,28,AST,F,Jimmy Butler,Miami Heat,6.5,-106,40%
Washington Wizards,28,AST,F,Duncan Robinson,Miami Heat,3.5,106,33%
Washington Wizards,28,AST,F,Duncan Robinson,Miami Heat,3.5,110,33%
New York Knicks,26,AST,F,Tobias Harris,Philadelphia 76ers,3.5,-125,33%
New York Knicks,26,AST,F,Tobias Harris,Philadelphia 76ers,3.5,-115,33%
